"04","001","666","0001 ","0013","X","0069","3037",1,5
"04","001","666","0001 ","0013","X","0201","3101",1,3
"04","001","666","0001 ","0013","X","0217","3113",1,9
"04","001","666","0001 ","0013","X","0231","3115",4,0
"04","001","666","0001 ","0013","X","0231","3116",1,0
"04","001","666","0001 ","0013","X","0231","3117",2,0
"04","001","666","0001 ","0013","X","0231","3118",3,1
"04","001","666","0001 ","0013","X","0502","3149",1,106
"04","001","666","0001 ","0013","X","0502","3150",2,19
"04","001","666","0001 ","0013","X","0503","3160",1,14
"04","001","666","0001 ","0013","X","0543","3220",1,23
"04","001","666","0001 ","0013","X","0567","3292",1,8
"04","001","666","0001 ","0013","X","0570","3299",1,2
"04","001","666","0001 ","0013","X","0578","3313",1,24
"04","001","666","0001 ","0014","X","0022","3017",1,2
"04","001","666","0001 ","0014","X","0069","3037",1,2
"04","001","666","0001 ","0014","X","0201","3101",1,5
"04","001","666","0001 ","0014","X","0217","3113",1,8
"04","001","666","0001 ","0014","X","0231","3115",4,0
"04","001","666","0001 ","0014","X","0231","3116",1,1
"04","001","666","0001 ","0014","X","0231","3117",2,0
"04","001","666","0001 ","0014","X","0231","3118",3,0
"04","001","666","0001 ","0014","X","0502","3149",1,92
"04","001","666","0001 ","0014","X","0502","3150",2,21
"04","001","666","0001 ","0014","X","0503","3160",1,16
"04","001","666","0001 ","0014","X","0543","3220",1,34
"04","001","666","0001 ","0014","X","0567","3292",1,8
"04","001","666","0001 ","0014","X","0570","3299",1,3
"04","001","666","0001 ","0014","X","0578","3313",1,20
"04","001","666","0001 ","0015","X","0022","3017",1,2
"04","001","666","0001 ","0015","X","0069","3037",1,2
"04","001","666","0001 ","0015","X","0201","3101",1,5
"04","001","666","0001 ","0015","X","0217","3113",1,7
"04","001","666","0001 ","0015","X","0231","3115",4,0
"04","001","666","0001 ","0015","X","0231","3116",1,0
"04","001","666","0001 ","0015","X","0231","3117",2,0
"04","001","666","0001 ","0015","X","0231","3118",3,0
"04","001","666","0001 ","0015","X","0502","3149",1,109
"04","001","666","0001 ","0015","X","0502","3150",2,28
"04","001","666","0001 ","0015","X","0503","3160",1,15
"04","001","666","0001 ","0015","X","0543","3220",1,22
"04","001","666","0001 ","0015","X","0567","3292",1,8
"04","001","666","0001 ","0015","X","0570","3299",1,0
"04","001","666","0001 ","0015","X","0578","3313",1,15
"04","001","666","0001 ","0016","X","0022","3017",1,0
"04","001","666","0001 ","0016","X","0069","3037",1,3
"04","001","666","0001 ","0016","X","0201","3101",1,4
"04","001","666","0001 ","0016","X","0217","3113",1,9
"04","001","666","0001 ","0016","X","0231","3115",4,0
"04","001","666","0001 ","0016","X","0231","3116",1,0
"04","001","666","0001 ","0016","X","0231","3117",2,0
"04","001","666","0001 ","0016","X","0231","3118",3,1
"04","001","666","0001 ","0016","X","0502","3149",1,104
"04","001","666","0001 ","0016","X","0502","3150",2,19
"04","001","666","0001 ","0016","X","0503","3160",1,9
"04","001","666","0001 ","0016","X","0543","3220",1,28
"04","001","666","0001 ","0016","X","0567","3292",1,10
"04","001","666","0001 ","0016","X","0570","3299",1,2
"04","001","666","0001 ","0016","X","0578","3313",1,24
"04","001","666","0001 ","0017","X","0022","3017",1,2
"04","001","666","0001 ","0017","X","0069","3037",1,4
"04","001","666","0001 ","0017","X","0201","3101",1,7
"04","001","666","0001 ","0017","X","0217","3113",1,4
"04","001","666","0001 ","0017","X","0231","3115",4,0
"04","001","666","0001 ","0017","X","0231","3116",1,0
"04","001","666","0001 ","0017","X","0231","3117",2,0
"04","001","666","0001 ","0017","X","0231","3118",3,0
"04","001","666","0001 ","0017","X","0502","3149",1,91
"04","001","666","0001 ","0017","X","0502","3150",2,28
"04","001","666","0001 ","0017","X","0503","3160",1,11
"04","001","666","0001 ","0017","X","0543","3220",1,21
"04","001","666","0001 ","0017","X","0567","3292",1,8
"04","001","666","0001 ","0017","X","0570","3299",1,3
"04","001","666","0001 ","0017","X","0578","3313",1,27
"04","001","666","0001 ","0018","X","0022","3017",1,1
"04","001","666","0001 ","0018","X","0069","3037",1,3
"04","001","666","0001 ","0018","X","0201","3101",1,9
"04","001","666","0001 ","0018","X","0217","3113",1,13
"04","001","666","0001 ","0018","X","0231","3115",4,0
"04","001","666","0001 ","0018","X","0231","3116",1,0
"04","001","666","0001 ","0018","X","0231","3117",2,0
"04","001","666","0001 ","0018","X","0231","3118",3,0
"04","001","666","0001 ","0018","X","0502","3149",1,104
"04","001","666","0001 ","0018","X","0502","3150",2,17
